"Instrument","Fluorophore","Detector","AdjustedY"
"BDFACS Symphony A5","Alexa Fluor 647","355-585/30 570LP",0
"BDFACS Symphony A5","Alexa Fluor 647","355-610/30 595LP",0
"BDFACS Symphony A5","Alexa Fluor 647","355-660/30 645LP",0.006525285
"BDFACS Symphony A5","Alexa Fluor 647","355-695/40 675LP",0.006525285
"BDFACS Symphony A5","Alexa Fluor 647","355-736/64 704LP",0.006525285
"BDFACS Symphony A5","Alexa Fluor 647","355-809/82 765LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-427/25 415LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-450/40 430LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-470/15 465LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-510/40 495LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-540/20 530LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-576/20 570LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-595/30 585LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-615/25 605LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-680/30 665LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-710/40 690LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-750/40 730LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-785/50 765LP",0
"BDFACS Symphony A5","Alexa Fluor 647","405-845/70 810LP",0
"BDFACS Symphony A5","Alexa Fluor 647","488-510/20 500LP",0
"BDFACS Symphony A5","Alexa Fluor 647","488-537/32 520LP",0
"BDFACS Symphony A5","Alexa Fluor 647","488-576/20 570LP",0
"BDFACS Symphony A5","Alexa Fluor 647","488-602/40 585LP",0
"BDFACS Symphony A5","Alexa Fluor 647","488-660/30 645LP",0.006525285
"BDFACS Symphony A5","Alexa Fluor 647","488-675/20 665LP",0.009787928
"BDFACS Symphony A5","Alexa Fluor 647","488-710/50 685LP",0.006525285
"BDFACS Symphony A5","Alexa Fluor 647","488-750/60 724LP",0.008156607
"BDFACS Symphony A5","Alexa Fluor 647","488-810/79 770LP",0
"BDFACS Symphony A5","Alexa Fluor 647","561-585/30 570LP",0
"BDFACS Symphony A5","Alexa Fluor 647","561-602/40 595LP",0
"BDFACS Symphony A5","Alexa Fluor 647","561-660/30 645LP",0.04730832
"BDFACS Symphony A5","Alexa Fluor 647","561-670/20 665LP",0.048939641
"BDFACS Symphony A5","Alexa Fluor 647","561-695/40 680LP",0.021207178
"BDFACS Symphony A5","Alexa Fluor 647","561-730/50 699LP",0.037520392
"BDFACS Symphony A5","Alexa Fluor 647","561-750/40 735LP",0.027732463
"BDFACS Symphony A5","Alexa Fluor 647","561-780/60 750LP",0.024469821
"BDFACS Symphony A5","Alexa Fluor 647","561-825/49 800LP",0.013050571
"BDFACS Symphony A5","Alexa Fluor 647","637-660/30 645LP",0.396411093
"BDFACS Symphony A5","Alexa Fluor 647","637-675/20 665LP",1
"BDFACS Symphony A5","Alexa Fluor 647","637-680/30 680LP",0.494290375
"BDFACS Symphony A5","Alexa Fluor 647","637-710/25 699LP",0.535073409
"BDFACS Symphony A5","Alexa Fluor 647","637-730/50 720LP",0.422512235
"BDFACS Symphony A5","Alexa Fluor 647","637-780/60 750LP",0.102773246
"BDFACS Symphony A5","Alexa Fluor 700","355-379/34 365LP",0
"BDFACS Symphony A5","Alexa Fluor 700","355-446/67 425LP",0
"BDFACS Symphony A5","Alexa Fluor 700","355-515/60 495LP",0
"BDFACS Symphony A5","Alexa Fluor 700","355-540/20 535LP",0
"BDFACS Symphony A5","Alexa Fluor 700","355-585/30 570LP",0
"BDFACS Symphony A5","Alexa Fluor 700","355-610/30 595LP",0
"BDFACS Symphony A5","Alexa Fluor 700","355-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 700","355-695/40 675LP",0.011176124
"BDFACS Symphony A5","Alexa Fluor 700","355-736/64 704LP",0.053555509
"BDFACS Symphony A5","Alexa Fluor 700","355-809/82 765LP",0.019263357
"BDFACS Symphony A5","Alexa Fluor 700","405-427/25 415LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-450/40 430LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-470/15 465LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-510/40 495LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-540/20 530LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-576/20 570LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-595/30 585LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-615/25 605LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-680/30 665LP",0
"BDFACS Symphony A5","Alexa Fluor 700","405-710/40 690LP",0.048245269
"BDFACS Symphony A5","Alexa Fluor 700","405-750/40 730LP",0.048210887
"BDFACS Symphony A5","Alexa Fluor 700","405-785/50 765LP",0.028600022
"BDFACS Symphony A5","Alexa Fluor 700","405-845/70 810LP",0.013883124
"BDFACS Symphony A5","Alexa Fluor 700","488-510/20 500LP",0
"BDFACS Symphony A5","Alexa Fluor 700","488-537/32 520LP",0
"BDFACS Symphony A5","Alexa Fluor 700","488-576/20 570LP",0
"BDFACS Symphony A5","Alexa Fluor 700","488-602/40 585LP",0
"BDFACS Symphony A5","Alexa Fluor 700","488-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 700","488-675/20 665LP",0
"BDFACS Symphony A5","Alexa Fluor 700","488-710/50 685LP",0.021797217
"BDFACS Symphony A5","Alexa Fluor 700","488-750/60 724LP",0.023393543
"BDFACS Symphony A5","Alexa Fluor 700","488-810/79 770LP",0.010307968
"BDFACS Symphony A5","Alexa Fluor 700","561-585/30 570LP",0
"BDFACS Symphony A5","Alexa Fluor 700","561-602/40 595LP",0
"BDFACS Symphony A5","Alexa Fluor 700","561-660/30 645LP",0
"BDFACS Symphony A5","Alexa Fluor 700","561-670/20 665LP",0
"BDFACS Symphony A5","Alexa Fluor 700","561-695/40 680LP",0.008503506
"BDFACS Symphony A5","Alexa Fluor 700","561-730/50 699LP",0.130817687
"BDFACS Symphony A5","Alexa Fluor 700","561-750/40 735LP",0.086736987
"BDFACS Symphony A5","Alexa Fluor 700","561-780/60 750LP",0.068758058
"BDFACS Symphony A5","Alexa Fluor 700","561-825/49 800LP",0.034465292
"BDFACS Symphony A5","Alexa Fluor 700","637-660/30 645LP",0.005067107
"BDFACS Symphony A5","Alexa Fluor 700","637-675/20 665LP",0.036027236
"BDFACS Symphony A5","Alexa Fluor 700","637-680/30 680LP",0.119190294
"BDFACS Symphony A5","Alexa Fluor 700","637-710/25 699LP",1
"BDFACS Symphony A5","Alexa Fluor 700","637-730/50 720LP",0.964145904
"BDFACS Symphony A5","Alexa Fluor 700","637-780/60 750LP",0.207177327
"BDFACS Symphony A5","AmCyan","355-379/34 365LP",0
"BDFACS Symphony A5","AmCyan","355-446/67 425LP",0
"BDFACS Symphony A5","AmCyan","355-515/60 495LP",0
"BDFACS Symphony A5","AmCyan","355-540/20 535LP",0
"BDFACS Symphony A5","AmCyan","355-585/30 570LP",0
"BDFACS Symphony A5","AmCyan","355-610/30 595LP",0
"BDFACS Symphony A5","AmCyan","355-660/30 645LP",0
"BDFACS Symphony A5","AmCyan","355-695/40 675LP",0
"BDFACS Symphony A5","AmCyan","355-736/64 704LP",0
"BDFACS Symphony A5","AmCyan","355-809/82 765LP",0
"BDFACS Symphony A5","AmCyan","405-427/25 415LP",0
"BDFACS Symphony A5","AmCyan","405-450/40 430LP",0.065252855
"BDFACS Symphony A5","AmCyan","405-470/15 465LP",0.301794454
"BDFACS Symphony A5","AmCyan","405-510/40 495LP",1
"BDFACS Symphony A5","AmCyan","405-540/20 530LP",0.584013051
"BDFACS Symphony A5","AmCyan","405-576/20 570LP",0.164763458
"BDFACS Symphony A5","AmCyan","405-595/30 585LP",0.117455139
"BDFACS Symphony A5","AmCyan","405-615/25 605LP",0.070146819
"BDFACS Symphony A5","AmCyan","405-660/30 645LP",0.022838499
"BDFACS Symphony A5","AmCyan","405-680/30 665LP",0.014681892
"BDFACS Symphony A5","AmCyan","405-710/40 690LP",0
"BDFACS Symphony A5","AmCyan","405-750/40 730LP",0
"BDFACS Symphony A5","AmCyan","405-785/50 765LP",0
"BDFACS Symphony A5","AmCyan","405-845/70 810LP",0
"BDFACS Symphony A5","AmCyan","488-510/20 500LP",0.412724307
