"Instrument","Fluorophore","Detector","AdjustedY"
"FiveLaser","Alexa Fluor 561",6,0
"FiveLaser","Alexa Fluor 561",7,0
"FiveLaser","Alexa Fluor 561",8,0
"FiveLaser","Alexa Fluor 561",9,0
"FiveLaser","Alexa Fluor 561",10,0
"FiveLaser","Alexa Fluor 561",11,0
"FiveLaser","Alexa Fluor 561",12,0
"FiveLaser","Alexa Fluor 561",13,0
"FiveLaser","Alexa Fluor 561",14,0
"FiveLaser","Alexa Fluor 561",15,0
"FiveLaser","Alexa Fluor 561",16,0
"FiveLaser","Alexa Fluor 561",17,0
"FiveLaser","Alexa Fluor 561",18,0
"FiveLaser","Alexa Fluor 561",19,0
"FiveLaser","Alexa Fluor 561",20,0
"FiveLaser","Alexa Fluor 561",21,0
"FiveLaser","Alexa Fluor 561",22,0
"FiveLaser","Alexa Fluor 561",23,0
"FiveLaser","Alexa Fluor 561",24,0
"FiveLaser","Alexa Fluor 561",25,0
"FiveLaser","Alexa Fluor 561",26,0
"FiveLaser","Alexa Fluor 561",27,0
"FiveLaser","Alexa Fluor 561",28,0
"FiveLaser","Alexa Fluor 561",29,0
"FiveLaser","Alexa Fluor 561",30,0
"FiveLaser","Alexa Fluor 561",31,0
"FiveLaser","Alexa Fluor 561",32,0
"FiveLaser","Alexa Fluor 561",33,0
"FiveLaser","Alexa Fluor 561",34,0
"FiveLaser","Alexa Fluor 561",35,0.00409977064220191
"FiveLaser","Alexa Fluor 561",36,0.11990252293578
"FiveLaser","Alexa Fluor 561",37,0.0647993119266056
"FiveLaser","Alexa Fluor 561",38,0.056198394495413
"FiveLaser","Alexa Fluor 561",39,0.0240022935779817
"FiveLaser","Alexa Fluor 561",40,0.0161983944954129
"FiveLaser","Alexa Fluor 561",41,0.0131020642201835
"FiveLaser","Alexa Fluor 561",42,0.00580275229357796
"FiveLaser","Alexa Fluor 561",43,0.00310206422018344
"FiveLaser","Alexa Fluor 561",44,0.0025974770642202
"FiveLaser","Alexa Fluor 561",45,0.00169724770642199
"FiveLaser","Alexa Fluor 561",46,0.00139908256880739
"FiveLaser","Alexa Fluor 561",47,1
"FiveLaser","Alexa Fluor 561",48,0.40509747706422
"FiveLaser","Alexa Fluor 561",49,0.36509747706422
"FiveLaser","Alexa Fluor 561",50,0.147001146788991
"FiveLaser","Alexa Fluor 561",51,0.100699541284404
"FiveLaser","Alexa Fluor 561",52,0.0677006880733946
"FiveLaser","Alexa Fluor 561",53,0.0584002293577982
"FiveLaser","Alexa Fluor 561",54,0.0234002293577983
"FiveLaser","Alexa Fluor 561",55,0.0147018348623853
"FiveLaser","Alexa Fluor 561",56,0.00650229357798171
"FiveLaser","Alexa Fluor 561",57,0
"FiveLaser","Alexa Fluor 561",58,0
"FiveLaser","Alexa Fluor 561",59,0
"FiveLaser","Alexa Fluor 561",60,0
"FiveLaser","Alexa Fluor 561",61,0
"FiveLaser","Alexa Fluor 561",62,0
"FiveLaser","Alexa Fluor 561",63,0
"FiveLaser","Alexa Fluor 561",64,0
"FiveLaser","Alexa Fluor 568",1,0
"FiveLaser","Alexa Fluor 568",2,0
"FiveLaser","Alexa Fluor 568",3,0
"FiveLaser","Alexa Fluor 568",4,0
"FiveLaser","Alexa Fluor 568",5,0
"FiveLaser","Alexa Fluor 568",6,0
"FiveLaser","Alexa Fluor 568",7,0.000401376146788923
"FiveLaser","Alexa Fluor 568",8,0.00119839449541281
"FiveLaser","Alexa Fluor 568",9,0.0220011467889909
"FiveLaser","Alexa Fluor 568",10,0.0452981651376148
"FiveLaser","Alexa Fluor 568",11,0.018302752293578
"FiveLaser","Alexa Fluor 568",12,0.00860091743119262
"FiveLaser","Alexa Fluor 568",13,0.00509747706422026
"FiveLaser","Alexa Fluor 568",14,0.00439793577981651
"FiveLaser","Alexa Fluor 568",15,0.00279816513761466
"FiveLaser","Alexa Fluor 568",16,0.00169724770642199
"FiveLaser","Alexa Fluor 568",17,0
"FiveLaser","Alexa Fluor 568",18,0
"FiveLaser","Alexa Fluor 568",19,0
"FiveLaser","Alexa Fluor 568",20,0
"FiveLaser","Alexa Fluor 568",21,0
"FiveLaser","Alexa Fluor 568",22,0
"FiveLaser","Alexa Fluor 568",23,0
"FiveLaser","Alexa Fluor 568",24,0.0313016055045872
"FiveLaser","Alexa Fluor 568",25,0.0975974770642203
"FiveLaser","Alexa Fluor 568",26,0.16759747706422
"FiveLaser","Alexa Fluor 568",27,0.055802752293578
"FiveLaser","Alexa Fluor 568",28,0.0263016055045873
"FiveLaser","Alexa Fluor 568",29,0.0179013761467891
"FiveLaser","Alexa Fluor 568",30,0.0125974770642202
"FiveLaser","Alexa Fluor 568",31,0.00799885321100924
"FiveLaser","Alexa Fluor 568",32,0.00310206422018344
"FiveLaser","Alexa Fluor 568",33,0
"FiveLaser","Alexa Fluor 568",34,0
"FiveLaser","Alexa Fluor 568",35,0
"FiveLaser","Alexa Fluor 568",36,0.0193004587155964
"FiveLaser","Alexa Fluor 568",37,0.068302752293578
"FiveLaser","Alexa Fluor 568",38,0.0784002293577982
"FiveLaser","Alexa Fluor 568",39,0.0397018348623853
"FiveLaser","Alexa Fluor 568",40,0.0277981651376148
"FiveLaser","Alexa Fluor 568",41,0.0218979357798166
"FiveLaser","Alexa Fluor 568",42,0.0100974770642202
"FiveLaser","Alexa Fluor 568",43,0.00599770642201836
"FiveLaser","Alexa Fluor 568",44,0.00500000000000012
"FiveLaser","Alexa Fluor 568",45,0.0033027522935779
"FiveLaser","Alexa Fluor 568",46,0.00290137614678898
"FiveLaser","Alexa Fluor 568",47,0.252700688073395
"FiveLaser","Alexa Fluor 568",48,0.800900229357798
"FiveLaser","Alexa Fluor 568",49,1
"FiveLaser","Alexa Fluor 568",50,0.453497706422018
"FiveLaser","Alexa Fluor 568",51,0.31259747706422
"FiveLaser","Alexa Fluor 568",52,0.198302752293578
"FiveLaser","Alexa Fluor 568",53,0.177201834862385
"FiveLaser","Alexa Fluor 568",54,0.0727006880733945
"FiveLaser","Alexa Fluor 568",55,0.0440022935779817
"FiveLaser","Alexa Fluor 568",56,0.0195986238532111
"FiveLaser","Alexa Fluor 568",57,0.000997706422018352
"FiveLaser","Alexa Fluor 568",58,0.000997706422018352
"FiveLaser","Alexa Fluor 568",59,0.00090022935779821
"FiveLaser","Alexa Fluor 568",60,0.000498853211009287
"FiveLaser","Alexa Fluor 568",61,0.000200688073394462
"FiveLaser","Alexa Fluor 568",62,0.000200688073394462
"FiveLaser","Alexa Fluor 568",63,0.000200688073394462
"FiveLaser","Alexa Fluor 568",64,9.74770642201417e-05
"FiveLaser","Alexa Fluor 594",1,0
"FiveLaser","Alexa Fluor 594",2,0
"FiveLaser","Alexa Fluor 594",3,0
