"Instrument","Fluorophore","Detector","AdjustedY"
"SonyID700_4L","5-FAM","561-20",0
"SonyID700_4L","5-FAM","561-21",0
"SonyID700_4L","5-FAM","561-22",0
"SonyID700_4L","5-FAM","561-23",0
"SonyID700_4L","5-FAM","561-24",0
"SonyID700_4L","5-FAM","561-25",0
"SonyID700_4L","5-FAM","561-26",0
"SonyID700_4L","5-FAM","561-27",0
"SonyID700_4L","5-FAM","561-28",0
"SonyID700_4L","5-FAM","561-29",0
"SonyID700_4L","5-FAM","561-30",0
"SonyID700_4L","5-FAM","561-31",0
"SonyID700_4L","5-FAM","561-32",0
"SonyID700_4L","5-FAM","561-33",0
"SonyID700_4L","5-FAM","561-34",0
"SonyID700_4L","5-FAM","561-35",0
"SonyID700_4L","5-FAM","637-17",0
"SonyID700_4L","5-FAM","637-18",0
"SonyID700_4L","5-FAM","637-19",0
"SonyID700_4L","5-FAM","637-20",0
"SonyID700_4L","5-FAM","637-21",0
"SonyID700_4L","5-FAM","637-22",0
"SonyID700_4L","5-FAM","637-23",0
"SonyID700_4L","5-FAM","637-24",0
"SonyID700_4L","5-FAM","637-25",0
"SonyID700_4L","5-FAM","637-26",0
"SonyID700_4L","5-FAM","637-27",0
"SonyID700_4L","5-FAM","637-28",0
"SonyID700_4L","5-FAM","637-29",0
"SonyID700_4L","5-FAM","637-30",0
"SonyID700_4L","5-FAM","637-31",0
"SonyID700_4L","5-FAM","637-32",0
"SonyID700_4L","5-FAM","637-33",0
"SonyID700_4L","5-FAM","637-34",0
"SonyID700_4L","5-FAM","637-35",0
"SonyID700_4L","5-TAMRA","405-1",0
"SonyID700_4L","5-TAMRA","405-2",0
"SonyID700_4L","5-TAMRA","405-3",0
"SonyID700_4L","5-TAMRA","405-4",0
"SonyID700_4L","5-TAMRA","405-5",0
"SonyID700_4L","5-TAMRA","405-6",0
"SonyID700_4L","5-TAMRA","405-7",0
"SonyID700_4L","5-TAMRA","405-8",0
"SonyID700_4L","5-TAMRA","405-9",0
"SonyID700_4L","5-TAMRA","405-10",0
"SonyID700_4L","5-TAMRA","405-11",0
"SonyID700_4L","5-TAMRA","405-12",0
"SonyID700_4L","5-TAMRA","405-13",0
"SonyID700_4L","5-TAMRA","405-14",0
"SonyID700_4L","5-TAMRA","405-15",0
"SonyID700_4L","5-TAMRA","405-16",0
"SonyID700_4L","5-TAMRA","405-17",0
"SonyID700_4L","5-TAMRA","405-18",0
"SonyID700_4L","5-TAMRA","405-19",0
"SonyID700_4L","5-TAMRA","405-20",0
"SonyID700_4L","5-TAMRA","405-21",0
"SonyID700_4L","5-TAMRA","405-22",0
"SonyID700_4L","5-TAMRA","405-23",0
"SonyID700_4L","5-TAMRA","405-24",0
"SonyID700_4L","5-TAMRA","405-25",0
"SonyID700_4L","5-TAMRA","405-26",0
"SonyID700_4L","5-TAMRA","405-27",0
"SonyID700_4L","5-TAMRA","405-28",0
"SonyID700_4L","5-TAMRA","405-29",0
"SonyID700_4L","5-TAMRA","405-30",0
"SonyID700_4L","5-TAMRA","405-31",0
"SonyID700_4L","5-TAMRA","405-32",0
"SonyID700_4L","5-TAMRA","405-33",0
"SonyID700_4L","5-TAMRA","405-34",0
"SonyID700_4L","5-TAMRA","405-35",0
"SonyID700_4L","5-TAMRA","488-1",0
"SonyID700_4L","5-TAMRA","488-2",0
"SonyID700_4L","5-TAMRA","488-3",0
"SonyID700_4L","5-TAMRA","488-4",0
"SonyID700_4L","5-TAMRA","488-5",0.0122767857142857
"SonyID700_4L","5-TAMRA","488-6",0.0558035714285714
"SonyID700_4L","5-TAMRA","488-7",0.102678571428571
"SonyID700_4L","5-TAMRA","488-8",0.107142857142857
"SonyID700_4L","5-TAMRA","488-9",0.0770089285714286
"SonyID700_4L","5-TAMRA","488-10",0.0502232142857143
"SonyID700_4L","5-TAMRA","488-11",0.0345982142857143
"SonyID700_4L","5-TAMRA","488-12",0.0279017857142857
"SonyID700_4L","5-TAMRA","488-13",0.0212053571428571
"SonyID700_4L","5-TAMRA","488-14",0.0145089285714286
"SonyID700_4L","5-TAMRA","488-15",0.0100446428571429
"SonyID700_4L","5-TAMRA","488-16",0.00558035714285714
"SonyID700_4L","5-TAMRA","488-17",0.00334821428571429
"SonyID700_4L","5-TAMRA","488-18",0.00223214285714286
"SonyID700_4L","5-TAMRA","488-19",0
"SonyID700_4L","5-TAMRA","488-20",0
"SonyID700_4L","5-TAMRA","488-21",0
"SonyID700_4L","5-TAMRA","488-22",0
"SonyID700_4L","5-TAMRA","488-23",0
"SonyID700_4L","5-TAMRA","488-24",0
"SonyID700_4L","5-TAMRA","488-25",0
"SonyID700_4L","5-TAMRA","488-26",0
"SonyID700_4L","5-TAMRA","488-27",0
"SonyID700_4L","5-TAMRA","488-28",0
"SonyID700_4L","5-TAMRA","488-29",0
"SonyID700_4L","5-TAMRA","488-30",0
"SonyID700_4L","5-TAMRA","488-31",0
"SonyID700_4L","5-TAMRA","488-32",0
"SonyID700_4L","5-TAMRA","561-10",0.958333333333334
"SonyID700_4L","5-TAMRA","561-11",1
"SonyID700_4L","5-TAMRA","561-12",0.71875
"SonyID700_4L","5-TAMRA","561-13",0.46875
"SonyID700_4L","5-TAMRA","561-14",0.322916666666667
"SonyID700_4L","5-TAMRA","561-15",0.260416666666667
"SonyID700_4L","5-TAMRA","561-16",0.197916666666667
"SonyID700_4L","5-TAMRA","561-17",0.135416666666667
"SonyID700_4L","5-TAMRA","561-18",0.09375
"SonyID700_4L","5-TAMRA","561-19",0.0520833333333333
"SonyID700_4L","5-TAMRA","561-20",0.03125
"SonyID700_4L","5-TAMRA","561-21",0.0208333333333333
"SonyID700_4L","5-TAMRA","561-22",0
"SonyID700_4L","5-TAMRA","561-23",0
"SonyID700_4L","5-TAMRA","561-24",0
"SonyID700_4L","5-TAMRA","561-25",0
"SonyID700_4L","5-TAMRA","561-26",0
"SonyID700_4L","5-TAMRA","561-27",0
"SonyID700_4L","5-TAMRA","561-28",0
"SonyID700_4L","5-TAMRA","561-29",0
"SonyID700_4L","5-TAMRA","561-30",0
"SonyID700_4L","5-TAMRA","561-31",0
"SonyID700_4L","5-TAMRA","561-32",0
"SonyID700_4L","5-TAMRA","561-33",0
"SonyID700_4L","5-TAMRA","561-34",0
"SonyID700_4L","5-TAMRA","561-35",0
"SonyID700_4L","5-TAMRA","637-17",0
"SonyID700_4L","5-TAMRA","637-18",0
"SonyID700_4L","5-TAMRA","637-19",0
"SonyID700_4L","5-TAMRA","637-20",0
"SonyID700_4L","5-TAMRA","637-21",0
"SonyID700_4L","5-TAMRA","637-22",0
"SonyID700_4L","5-TAMRA","637-23",0
"SonyID700_4L","5-TAMRA","637-24",0
"SonyID700_4L","5-TAMRA","637-25",0
"SonyID700_4L","5-TAMRA","637-26",0
"SonyID700_4L","5-TAMRA","637-27",0
"SonyID700_4L","5-TAMRA","637-28",0
"SonyID700_4L","5-TAMRA","637-29",0
"SonyID700_4L","5-TAMRA","637-30",0
"SonyID700_4L","5-TAMRA","637-31",0
"SonyID700_4L","5-TAMRA","637-32",0
"SonyID700_4L","5-TAMRA","637-33",0
"SonyID700_4L","5-TAMRA","637-34",0
"SonyID700_4L","5-TAMRA","637-35",0
"SonyID700_4L","Alexa Fluor 350","405-1",0.0386
"SonyID700_4L","Alexa Fluor 350","405-2",0.0466
"SonyID700_4L","Alexa Fluor 350","405-3",0.0203
"SonyID700_4L","Alexa Fluor 350","405-4",0.013
"SonyID700_4L","Alexa Fluor 350","405-5",0.0085
"SonyID700_4L","Alexa Fluor 350","405-6",0
"SonyID700_4L","Alexa Fluor 350","405-7",0
"SonyID700_4L","Alexa Fluor 350","405-8",0
"SonyID700_4L","Alexa Fluor 350","405-9",0
"SonyID700_4L","Alexa Fluor 350","405-10",0
"SonyID700_4L","Alexa Fluor 350","405-11",0
"SonyID700_4L","Alexa Fluor 350","405-12",0
"SonyID700_4L","Alexa Fluor 350","405-13",0
"SonyID700_4L","Alexa Fluor 350","405-14",0
"SonyID700_4L","Alexa Fluor 350","405-15",0
"SonyID700_4L","Alexa Fluor 350","405-16",0
"SonyID700_4L","Alexa Fluor 350","405-17",0
"SonyID700_4L","Alexa Fluor 350","405-18",0
"SonyID700_4L","Alexa Fluor 350","405-19",0
"SonyID700_4L","Alexa Fluor 350","405-20",0
"SonyID700_4L","Alexa Fluor 350","405-21",0
"SonyID700_4L","Alexa Fluor 350","405-22",0
"SonyID700_4L","Alexa Fluor 350","405-23",0
"SonyID700_4L","Alexa Fluor 350","405-24",0
"SonyID700_4L","Alexa Fluor 350","405-25",2e-04
"SonyID700_4L","Alexa Fluor 350","405-26",4e-04
"SonyID700_4L","Alexa Fluor 350","405-27",1e-04
"SonyID700_4L","Alexa Fluor 350","405-28",0
"SonyID700_4L","Alexa Fluor 350","405-29",0
"SonyID700_4L","Alexa Fluor 350","405-30",0
"SonyID700_4L","Alexa Fluor 350","405-31",0.001
"SonyID700_4L","Alexa Fluor 350","405-32",1e-04
"SonyID700_4L","Alexa Fluor 350","405-33",7e-04
"SonyID700_4L","Alexa Fluor 350","405-34",0
"SonyID700_4L","Alexa Fluor 350","405-35",0
"SonyID700_4L","Alexa Fluor 350","488-1",0.0029
"SonyID700_4L","Alexa Fluor 350","488-2",0.0023
"SonyID700_4L","Alexa Fluor 350","488-3",7e-04
"SonyID700_4L","Alexa Fluor 350","488-4",0.0013
"SonyID700_4L","Alexa Fluor 350","488-5",0.0016
"SonyID700_4L","Alexa Fluor 350","488-6",0.0013
"SonyID700_4L","Alexa Fluor 350","488-7",7e-04
"SonyID700_4L","Alexa Fluor 350","488-8",1e-04
"SonyID700_4L","Alexa Fluor 350","488-9",1e-04
"SonyID700_4L","Alexa Fluor 350","488-10",0
"SonyID700_4L","Alexa Fluor 350","488-11",0
"SonyID700_4L","Alexa Fluor 350","488-12",0
"SonyID700_4L","Alexa Fluor 350","488-13",0
"SonyID700_4L","Alexa Fluor 350","488-14",0
"SonyID700_4L","Alexa Fluor 350","488-15",0
"SonyID700_4L","Alexa Fluor 350","488-16",0
"SonyID700_4L","Alexa Fluor 350","488-17",0
"SonyID700_4L","Alexa Fluor 350","488-18",0
"SonyID700_4L","Alexa Fluor 350","488-19",0
"SonyID700_4L","Alexa Fluor 350","488-20",0
"SonyID700_4L","Alexa Fluor 350","488-21",0
"SonyID700_4L","Alexa Fluor 350","488-22",0
"SonyID700_4L","Alexa Fluor 350","488-23",0
"SonyID700_4L","Alexa Fluor 350","488-24",0
"SonyID700_4L","Alexa Fluor 350","488-25",0
"SonyID700_4L","Alexa Fluor 350","488-26",0
"SonyID700_4L","Alexa Fluor 350","488-27",0
"SonyID700_4L","Alexa Fluor 350","488-28",0
"SonyID700_4L","Alexa Fluor 350","488-29",0
"SonyID700_4L","Alexa Fluor 350","488-30",2e-04
"SonyID700_4L","Alexa Fluor 350","488-31",0
"SonyID700_4L","Alexa Fluor 350","488-32",0
"SonyID700_4L","Alexa Fluor 350","561-10",0.0018
"SonyID700_4L","Alexa Fluor 350","561-11",0.0019
"SonyID700_4L","Alexa Fluor 350","561-12",0.002
"SonyID700_4L","Alexa Fluor 350","561-13",0.0018
"SonyID700_4L","Alexa Fluor 350","561-14",0.0017
"SonyID700_4L","Alexa Fluor 350","561-15",0.0016
"SonyID700_4L","Alexa Fluor 350","561-16",0
