"Instrument","Fluorophore","Detector","AdjustedY"
"TwoLaserBR","Alexa Fluor 647",16,1
"TwoLaserBR","Alexa Fluor 647",17,0.713199541284404
"TwoLaserBR","Alexa Fluor 647",18,0.429300458715596
"TwoLaserBR","Alexa Fluor 647",19,0.336198394495413
"TwoLaserBR","Alexa Fluor 647",20,0.215
"TwoLaserBR","Alexa Fluor 647",21,0.172700688073394
"TwoLaserBR","Alexa Fluor 647",22,0.0736009174311927
"TwoLaserBR","Alexa Fluor 660",1,0.00139908256880739
"TwoLaserBR","Alexa Fluor 660",2,0.0022993119266056
"TwoLaserBR","Alexa Fluor 660",3,0.00209862385321113
"TwoLaserBR","Alexa Fluor 660",4,0.00090022935779821
"TwoLaserBR","Alexa Fluor 660",5,9.74770642201417e-05
"TwoLaserBR","Alexa Fluor 660",6,0
"TwoLaserBR","Alexa Fluor 660",7,0.00729931192660549
"TwoLaserBR","Alexa Fluor 660",8,0.0279013761467891
"TwoLaserBR","Alexa Fluor 660",9,0.0681020642201835
"TwoLaserBR","Alexa Fluor 660",10,0.0390022935779816
"TwoLaserBR","Alexa Fluor 660",11,0.0190997706422019
"TwoLaserBR","Alexa Fluor 660",12,0.017098623853211
"TwoLaserBR","Alexa Fluor 660",13,0.0120011467889909
"TwoLaserBR","Alexa Fluor 660",14,0.00909977064220191
"TwoLaserBR","Alexa Fluor 660",15,0.070802752293578
"TwoLaserBR","Alexa Fluor 660",16,0.397201834862385
"TwoLaserBR","Alexa Fluor 660",17,1
"TwoLaserBR","Alexa Fluor 660",18,0.863102064220183
"TwoLaserBR","Alexa Fluor 660",19,0.470997706422018
"TwoLaserBR","Alexa Fluor 660",20,0.314002293577982
"TwoLaserBR","Alexa Fluor 660",21,0.294799311926606
"TwoLaserBR","Alexa Fluor 660",22,0.11259747706422
"TwoLaserBR","Alexa Fluor 680",1,0
"TwoLaserBR","Alexa Fluor 680",2,0
"TwoLaserBR","Alexa Fluor 680",3,0
"TwoLaserBR","Alexa Fluor 680",4,0
"TwoLaserBR","Alexa Fluor 680",5,0
